repo,status,target_date,commit,commit_date,previous_head
"knime-excel","checked_out","2024-01-01","920eb92c85387fd4384ba23be91b415f485d4f2b","2023-12-18T10:54:18+01:00","cc39100"
"knime-exttool","checked_out","2024-01-01","5df4fc255d5dd50773ef89d33ae770c058b5e594","2023-12-15T14:19:50+01:00","46aeba2"
"knime-filehandling-core","checked_out","2024-01-01","fdcd8267d2737ad7cf73d4c2efae1ecd1be94145","2023-12-24T20:34:27+01:00","f6ad9d8"
"knime-filehandling","checked_out","2024-01-01","c5394010e807a2daadfe5191381fa60b1e1c2ed9","2023-12-15T14:18:03+01:00","cbdb7ae"
"knime-gateway","checked_out","2024-01-01","41bf349469b4ef31befb0c85935edf557a34ea40","2023-12-20T12:29:45+01:00","6793ff05"
"knime-geospatial","checked_out","2024-01-01","c81ca468b1a5fcffedeb42ec5d6882e23e431328","2023-12-15T14:18:02+01:00","fea1ea9"
"knime-google-wif","no_commit","2024-01-01","","","70e37b9"
"knime-google","checked_out","2024-01-01","7ca96781427aa06dd854eeb9d6dd32bf43d91176","2023-12-15T14:19:10+01:00","21265e7"
"knime-hub-secret-store-kes","checked_out","2024-01-01","2e9975bcf79af1759b8733668560fbe2f7a4c951","2023-11-10T11:44:28+01:00","4945c09"
"knime-hubclient-sdk","no_commit","2024-01-01","","","2bfb897"
"knime-javasnippet","checked_out","2024-01-01","393c0129b9a1f4c8dc65cde423576779f0d529f1","2023-12-15T14:19:51+01:00","43e0340"
"knime-js-base","checked_out","2024-01-01","c1b4f35d48501f18162b01fded89cded13cecadd","2023-12-18T13:13:40+01:00","73aaef82"
"knime-js-core","checked_out","2024-01-01","4c99632a51f31ac229db7c6efe7fe7d690d1396d","2023-12-18T13:15:52+01:00","c6e9c550"
"knime-js-labs","checked_out","2024-01-01","dc9b32e431b9c43a676f45601137ed20cbca8090","2023-12-18T13:26:05+01:00","726041c"
"knime-js-pagebuilder","checked_out","2024-01-01","c364f7f180d7e3d35617fd0a604fff71bc1b87a7","2023-12-22T09:57:54+01:00","3340c80"
"knime-json","checked_out","2024-01-01","0d4015edda31768cc7a7aaf2bd2f1aa78e56af96","2023-12-15T14:19:08+01:00","29dea15"
"knime-kaggle","checked_out","2024-01-01","0824e24bbdcbc60838c23c581850a9815dc17c19","2022-06-23T15:15:04+02:00","0824e24"
"knime-kerberos","checked_out","2024-01-01","41d7abe129ac393392d74e2782623c670668d9ad","2023-12-15T14:19:09+01:00","86801c1"
"knime-office365","checked_out","2024-01-01","a7a0b2abe78b008dc93c813269e56d37a9f86348","2023-12-15T14:18:02+01:00","84e60b0"
"knime-orc","checked_out","2024-01-01","8bac663f5a4625fa3c94e0f64b70c689831eea0c","2023-12-15T14:19:51+01:00","0d18673"
"knime-plotly","checked_out","2024-01-01","0e498811eafd72fa666988b034901dbd06ed0d78","2023-12-18T13:23:50+01:00","965c891"
"knime-powerbi","checked_out","2024-01-01","0db34ead49bd1770f7042603fb65fc955c2786f7","2023-12-15T14:18:02+01:00","b867c94"
"knime-product","checked_out","2024-01-01","976cbb11e09efdf59e89dd2ac234ddad997d436c","2023-12-22T09:09:19+01:00","f217c3c"
"knime-productivity-oss","checked_out","2024-01-01","4e80104ad12d00eff1effd47c20a1b0aab9418ba","2023-12-15T14:19:09+01:00","c102e0b"
"knime-python-extension-template","no_commit","2024-01-01","","","0dabdc3"
"knime-python-google-ads","checked_out","2024-01-01","574610a4c20c20ba75eb095b945557dc1103111e","2023-09-28T10:06:18+02:00","458531c"
"knime-python-legacy","checked_out","2024-01-01","8b6c444db9571582a1f114d80e27c7f7ec30670f","2023-12-18T14:34:15+01:00","abdb2a6"
"knime-python-llm","checked_out","2024-01-01","d452fefe394977a77b84692c2e68680a4b35d174","2023-12-29T16:12:07+01:00","e5ac6a2"
"knime-python-sklearn","checked_out","2024-01-01","102f1c993f13bb774cb2f97219f78d7fde332df8","2023-12-15T14:18:03+01:00","de0f050"
"knime-python-types-example","no_commit","2024-01-01","","","ca261b9"
"knime-python-types","checked_out","2024-01-01","4776994689bfb0157bbf972ff0cbf5ecc9fcce03","2023-12-15T14:19:09+01:00","a009ca3"
"knime-python","checked_out","2024-01-01","99ec00594f138ae1e12db6488cef3041fe00f358","2023-12-15T14:28:06+01:00","49793196"
"knime-r","checked_out","2024-01-01","9be06965c02c634475270f687f1c6c875278923c","2023-12-15T14:19:51+01:00","bfd707f5"
"knime-reporting2","checked_out","2024-01-01","d57dffc8835f308cc2069f73b5898b51f923a744","2023-12-30T13:09:28+01:00","177c87e"
"knime-rest","checked_out","2024-01-01","a8705e08445c7d522243d75277a22f9dc2a2f292","2023-12-15T14:19:50+01:00","cc157bc"
"knime-salesforce","checked_out","2024-01-01","6c682ae689b1f9ac56a06b904fd7899c79be0fb9","2023-12-15T13:59:39+01:00","daf5c8a"
"knime-scripting-editor","checked_out","2024-01-01","1dc406ae506ec16a802483b365e3d6747c8db955","2023-12-15T14:18:03+01:00","ddde0f4"
"knime-sdk-setup","checked_out","2024-01-01","a4e930ce4e8ad30140e3009cd9103ae96680a160","2023-12-15T13:59:39+01:00","1d25049"
"knime-shared","checked_out","2024-01-01","366f35597a383bd173ec7be4c8e7a799c0d58be3","2023-12-22T17:36:52+01:00","54ed076"
"knime-snowflake","checked_out","2024-01-01","484fb232828abda92ee6ae0e1b0dbc73556da285","2023-12-15T14:18:02+01:00","af23171"
"knime-spark-jobserver-utils","checked_out","2024-01-01","d1ed2002b6c2484bd28b8eb61be49f1bd0f2d8b2","2016-06-08T18:17:35+02:00","d1ed200"
"knime-stats","checked_out","2024-01-01","ada78d21e0aa0c424ca5368856023446e30ba33f","2023-12-15T14:19:50+01:00","bae4a8d"
"knime-streaming","checked_out","2024-01-01","cec8f60e30ff99cab642a63575b9c4bf064e7618","2023-12-15T14:18:00+01:00","fbafea0"
"knime-svg","checked_out","2024-01-01","dbd6a9e9c452bc036dc2bc7922fd37db046c0ac7","2023-12-15T14:19:50+01:00","d34473c"
"knime-tensorflow","checked_out","2024-01-01","ea374d753e8c1efc2cc1231a476cba8412ac1a61","2023-12-15T14:19:51+01:00","695d1fe"
"knime-textprocessing","checked_out","2024-01-01","16e1e8c33c75936682c8af224bfe1611443fc15d","2023-12-15T14:19:51+01:00","faee3de4"
"knime-timeseries-analysis","checked_out","2024-01-01","cd405f3e6cf53fd37a44deabae6abd8f169ce27a","2023-12-22T18:18:24+01:00","133a2be"
"knime-ui-extension-service","checked_out","2024-01-01","cd79caf016bca16926d78d5407d1211f9b4725a1","2023-12-18T13:21:29+01:00","73299df"
"knime-ui-table","checked_out","2024-01-01","2ec245f976d879b9f7db0f3f4a4f3f83218ba5f8","2023-12-20T14:57:31Z","0a70f7f"
"knime-ui","checked_out","2024-01-01","7515ad7b33c0406afcf38442545b357fb068e156","2023-12-31T14:34:55+01:00","a8bb42d91"
"knime-workbench","checked_out","2024-01-01","ae6e0f18008dd5a3f7ff4b2eb877f70a4e105c3b","2023-12-18T14:33:29+01:00","ee474c0a"
"knime-xml","checked_out","2024-01-01","ef7fdb978c664b41a4cd687813eb1904410a381b","2023-12-15T14:19:50+01:00","ad5696f"
"knimepy","checked_out","2024-01-01","fc10f3840f80f5625d8c10bedceeda5476fc5096","2020-12-05T17:26:42-06:00","fc10f38"
"replicated-cmx-hub-initialization-workflow","no_commit","2024-01-01","","","87dd53b"
"spark-jobserver","checked_out","2024-01-01","e4d3ba90c26a96b182c02362de85f68bb8772818","2018-07-09T15:07:56+02:00","e4d3ba9"
"v-calendar","no_commit","2024-01-01","","","42fc080"
"vue-headless-virtual-scroller","no_commit","2024-01-01","","","11f049d"
"vue-virtual-scroller","checked_out","2024-01-01","21c91398ba5e2339ee9798fc8a811a21c002077c","2022-11-28T10:27:29+01:00","21c9139"
"webapps-common","checked_out","2024-01-01","5f63586bf791376e053a2e2862952922906c0aff","2023-12-29T16:00:28+01:00","3d1ee07c"
