snapshot_id,snapshot_date,repo,plugin_xml,extension_point,element,factory_class,category_path,deprecated,hidden
date-2022-01-01,2022-01-01,knime-filehandling,knime-filehandling/org.knime.base.filehandling/plugin.xml,org.knime.workbench.repository.nodes,node,org.knime.base.filehandling.findmimetype.FindMIMETypeNodeFactory,/io/io-other,False,False
date-2022-01-01,2022-01-01,knime-filehandling,knime-filehandling/org.knime.base.filehandling/plugin.xml,org.knime.workbench.repository.nodes,node,org.knime.base.filehandling.listmimetypes.ListMIMETypesNodeFactory,/io/io-other,False,False
date-2022-01-01,2022-01-01,knime-filehandling,knime-filehandling/org.knime.base.filehandling/plugin.xml,org.knime.workbench.repository.nodes,node,org.knime.base.filehandling.zip2.ZipNodeFactory,/io/filehandling/zip,False,False
date-2022-01-01,2022-01-01,knime-filehandling,knime-filehandling/org.knime.base.filehandling/plugin.xml,org.knime.workbench.repository.nodes,node,org.knime.base.filehandling.unzip2.UnzipNodeFactory,/io/filehandling/zip,False,False
date-2022-01-01,2022-01-01,knime-filehandling,knime-filehandling/org.knime.base.filehandling/plugin.xml,org.knime.workbench.repository.nodes,node,org.knime.base.filehandling.filestobinaryobjects.FilesToBinaryObjectsNodeFactory,/io/io-other/binaryobjects,False,False
date-2022-01-01,2022-01-01,knime-filehandling,knime-filehandling/org.knime.base.filehandling/plugin.xml,org.knime.workbench.repository.nodes,node,org.knime.base.filehandling.binaryobjectstofiles.BinaryObjectsToFilesNodeFactory,/io/io-other/binaryobjects,True,False
date-2022-01-01,2022-01-01,knime-filehandling,knime-filehandling/org.knime.base.filehandling/plugin.xml,org.knime.workbench.repository.nodes,node,org.knime.base.filehandling.binaryobjectstopngs.BinaryObjectsToPNGsNodeFactory,/io/io-other/binaryobjects,False,False
date-2022-01-01,2022-01-01,knime-filehandling,knime-filehandling/org.knime.base.filehandling/plugin.xml,org.knime.workbench.repository.nodes,node,org.knime.base.filehandling.pngstobinaryobjects.PNGsToBinaryObjectsNodeFactory,/io/io-other/binaryobjects,False,False
date-2022-01-01,2022-01-01,knime-filehandling,knime-filehandling/org.knime.base.filehandling/plugin.xml,org.knime.workbench.repository.nodes,node,org.knime.base.filehandling.binaryobjectstostrings.BinaryObjectsToStringsNodeFactory,/io/io-other/binaryobjects,False,False
date-2022-01-01,2022-01-01,knime-filehandling,knime-filehandling/org.knime.base.filehandling/plugin.xml,org.knime.workbench.repository.nodes,node,org.knime.base.filehandling.stringstobinaryobjects.StringsToBinaryObjectsNodeFactory,/io/io-other/binaryobjects,False,False
date-2022-01-01,2022-01-01,knime-filehandling,knime-filehandling/org.knime.base.filehandling/plugin.xml,org.knime.workbench.repository.nodes,node,org.knime.base.filehandling.stringtouri.StringToURINodeFactory,/io/io-other/uri,False,False
date-2022-01-01,2022-01-01,knime-filehandling,knime-filehandling/org.knime.base.filehandling/plugin.xml,org.knime.workbench.repository.nodes,node,org.knime.base.filehandling.uritostring.URIToStringNodeFactory,/io/io-other/uri,False,False
date-2022-01-01,2022-01-01,knime-filehandling,knime-filehandling/org.knime.base.filehandling/plugin.xml,org.knime.workbench.repository.nodes,node,org.knime.base.filehandling.uritoport.URIToPortNodeFactory,/io/io-other/uri,False,False
date-2022-01-01,2022-01-01,knime-filehandling,knime-filehandling/org.knime.base.filehandling/plugin.xml,org.knime.workbench.repository.nodes,node,org.knime.base.filehandling.porttouri.PortToURINodeFactory,/io/io-other/uri,False,False
date-2022-01-01,2022-01-01,knime-filehandling,knime-filehandling/org.knime.base.filehandling/plugin.xml,org.knime.workbench.repository.nodes,node,org.knime.base.filehandling.extracturiinfo.ExtractURIInfoNodeFactory,/io/io-other/uri,False,False
date-2022-01-01,2022-01-01,knime-filehandling,knime-filehandling/org.knime.base.filehandling/plugin.xml,org.knime.workbench.repository.nodes,node,org.knime.base.filehandling.copyfiles.CopyFilesNodeFactory,/io/filehandling,False,False
date-2022-01-01,2022-01-01,knime-filehandling,knime-filehandling/org.knime.base.filehandling/plugin.xml,org.knime.workbench.repository.nodes,node,org.knime.base.filehandling.remote.connectioninformation.node.ftp.FTPConnectionInformationNodeFactory,/io/filehandling/remote/connections,False,False
date-2022-01-01,2022-01-01,knime-filehandling,knime-filehandling/org.knime.base.filehandling/plugin.xml,org.knime.workbench.repository.nodes,node,org.knime.base.filehandling.remote.connectioninformation.node.http.HTTPConnectionInformationNodeFactory,/io/filehandling/remote/connections,False,False
date-2022-01-01,2022-01-01,knime-filehandling,knime-filehandling/org.knime.base.filehandling/plugin.xml,org.knime.workbench.repository.nodes,node,org.knime.base.filehandling.remote.connectioninformation.node.https.HTTPSConnectionInformationNodeFactory,/io/filehandling/remote/connections,False,False
date-2022-01-01,2022-01-01,knime-filehandling,knime-filehandling/org.knime.base.filehandling/plugin.xml,org.knime.workbench.repository.nodes,node,org.knime.base.filehandling.remote.connectioninformation.node.ssh.SSHConnectionInformationNodeFactory,/io/filehandling/remote/connections,False,False
date-2022-01-01,2022-01-01,knime-filehandling,knime-filehandling/org.knime.base.filehandling/plugin.xml,org.knime.workbench.repository.nodes,node,org.knime.base.filehandling.upload2.UploadNodeFactory,/io/filehandling/remote,False,False
date-2022-01-01,2022-01-01,knime-filehandling,knime-filehandling/org.knime.base.filehandling/plugin.xml,org.knime.workbench.repository.nodes,node,org.knime.base.filehandling.download2.DownloadNodeFactory,/io/filehandling/remote,False,False
date-2022-01-01,2022-01-01,knime-filehandling,knime-filehandling/org.knime.base.filehandling/plugin.xml,org.knime.workbench.repository.nodes,node,org.knime.base.filehandling.downloaduploadfromlist2.DownloadUploadFromListNodeFactory,/io/filehandling/remote,False,False
date-2022-01-01,2022-01-01,knime-filehandling,knime-filehandling/org.knime.base.filehandling/plugin.xml,org.knime.workbench.repository.nodes,node,org.knime.base.filehandling.uriporttovariable.URIPortToVariableNodeFactory,/io/io-other/uri,False,False
date-2022-01-01,2022-01-01,knime-filehandling,knime-filehandling/org.knime.base.filehandling/plugin.xml,org.knime.workbench.repository.nodes,node,org.knime.base.filehandling.urltofilepath.UrlToFilePathNodeFactory,/io/io-other/uri,False,False
date-2022-01-01,2022-01-01,knime-filehandling,knime-filehandling/org.knime.base.filehandling/plugin.xml,org.knime.workbench.repository.nodes,node,org.knime.base.filehandling.urltofilepathvariable.UrlToFilePathVariableNodeFactory,/io/io-other/uri,False,False
date-2022-01-01,2022-01-01,knime-filehandling,knime-filehandling/org.knime.base.filehandling/plugin.xml,org.knime.workbench.repository.nodes,node,org.knime.base.filehandling.deletefiles.DeleteFilesNodeFactory,/io/filehandling/remote,False,False
date-2022-01-01,2022-01-01,knime-filehandling,knime-filehandling/org.knime.base.filehandling/plugin.xml,org.knime.workbench.repository.nodes,node,org.knime.base.filehandling.createdirectory.CreateDirectoryNodeFactory,/io/filehandling/remote,False,False
date-2022-01-01,2022-01-01,knime-filehandling,knime-filehandling/org.knime.base.filehandling/plugin.xml,org.knime.workbench.repository.nodes,node,org.knime.base.filehandling.listdirectory.ListDirectoryNodeFactory,/io/filehandling/remote,False,False
date-2022-01-01,2022-01-01,knime-filehandling,knime-filehandling/org.knime.base.filehandling/plugin.xml,org.knime.workbench.repository.nodes,node,org.knime.base.filehandling.download.DownloadNodeFactory,,True,False
date-2022-01-01,2022-01-01,knime-filehandling,knime-filehandling/org.knime.base.filehandling/plugin.xml,org.knime.workbench.repository.nodes,node,org.knime.base.filehandling.downloaduploadfromlist.DownloadUploadFromListNodeFactory,,True,False
date-2022-01-01,2022-01-01,knime-filehandling,knime-filehandling/org.knime.base.filehandling/plugin.xml,org.knime.workbench.repository.nodes,node,org.knime.base.filehandling.filemetainfo.FileMetaInfoNodeFactory,,True,False
date-2022-01-01,2022-01-01,knime-filehandling,knime-filehandling/org.knime.base.filehandling/plugin.xml,org.knime.workbench.repository.nodes,node,org.knime.base.filehandling.unzip.UnzipNodeFactory,,True,False
date-2022-01-01,2022-01-01,knime-filehandling,knime-filehandling/org.knime.base.filehandling/plugin.xml,org.knime.workbench.repository.nodes,node,org.knime.base.filehandling.upload.UploadNodeFactory,,True,False
date-2022-01-01,2022-01-01,knime-filehandling,knime-filehandling/org.knime.base.filehandling/plugin.xml,org.knime.workbench.repository.nodes,node,org.knime.base.filehandling.zip.ZipNodeFactory,,True,False
date-2022-01-01,2022-01-01,knime-filehandling,knime-filehandling/org.knime.base.filehandling/plugin.xml,org.knime.workbench.repository.nodes,node,org.knime.base.filehandling.binaryobjects.writer.BinaryObjectsToFilesNodeFactory,/io/io-other/binaryobjects,False,False
date-2022-01-01,2022-01-01,knime-filehandling,knime-filehandling/org.knime.base.filehandling/plugin.xml,org.knime.workbench.repository.nodes,node,org.knime.base.filehandling.binaryobjects.model.to.port.ModelToBinaryObjectNodeFactory,/io/io-other/binaryobjects,False,False
date-2022-01-01,2022-01-01,knime-filehandling,knime-filehandling/org.knime.base.filehandling/plugin.xml,org.knime.workbench.repository.nodes,node,org.knime.base.filehandling.binaryobjects.model.from.port.BinaryObjectsToModelNodeFactory,/io/io-other/binaryobjects,False,False
date-2022-01-01,2022-01-01,knime-filehandling,knime-filehandling/org.knime.ext.ftp.filehandling/plugin.xml,org.knime.workbench.repository.nodes,node,org.knime.ext.ftp.filehandling.node.FtpConnectorNodeFactory,/io/connectors,False,False
date-2022-01-01,2022-01-01,knime-filehandling,knime-filehandling/org.knime.ext.smb.filehandling/plugin.xml,org.knime.workbench.repository.nodes,node,org.knime.ext.smb.filehandling.node.SmbConnectorNodeFactory,/io/connectors,False,False
date-2022-01-01,2022-01-01,knime-productivity-oss,knime-productivity-oss/org.knime.explorer.nodes/plugin.xml,org.knime.workbench.repository.nodes,node,org.knime.explorer.nodes.callworkflow.local.CallLocalWorkflowNodeFactory,/flowabstraction/container,False,False
date-2022-01-01,2022-01-01,knime-productivity-oss,knime-productivity-oss/org.knime.explorer.nodes/plugin.xml,org.knime.workbench.repository.nodes,node,org.knime.explorer.nodes.browser.ExplorerBrowserNodeFactory,/io/read,False,False
date-2022-01-01,2022-01-01,knime-productivity-oss,knime-productivity-oss/org.knime.explorer.nodes/plugin.xml,org.knime.workbench.repository.nodes,node,org.knime.explorer.nodes.writer.ExplorerWriterNodeFactory,/io/write,False,False
date-2022-01-01,2022-01-01,knime-productivity-oss,knime-productivity-oss/org.knime.workflowservices.labs/plugin.xml,org.knime.workbench.repository.nodes,node,org.knime.workflowservices.knime.callee.WorkflowInputNodeFactory,/labs/labs-flowabstraction,False,False
date-2022-01-01,2022-01-01,knime-productivity-oss,knime-productivity-oss/org.knime.workflowservices.labs/plugin.xml,org.knime.workbench.repository.nodes,node,org.knime.workflowservices.knime.callee.WorkflowOutputNodeFactory,/labs/labs-flowabstraction,False,False
date-2022-01-01,2022-01-01,knime-productivity-oss,knime-productivity-oss/org.knime.workflowservices.labs/plugin.xml,org.knime.workbench.repository.nodes,node,org.knime.workflowservices.knime.caller.CallWorkflowNodeFactory,/labs/labs-flowabstraction,False,False
date-2022-01-01,2022-01-01,knime-google-wif,knime-google-wif/org.knime.google.wif/plugin.xml,org.knime.workbench.repository.nodes,node,org.knime.google.wif.node.GoogleWIFNodeFactory,/io/connectors/googleservices,False,False
date-2022-01-01,2022-01-01,knime-core,knime-core/org.knime.core/plugin.xml,org.knime.workbench.repository.nodesets,nodeset,org.knime.core.node.workflow.virtual.VirtualNodeSetFactory,,False,False
date-2022-01-01,2022-01-01,knime-core,knime-core/org.knime.core/plugin.xml,org.knime.workbench.repository.nodes,node,org.knime.core.node.exec.dataexchange.in.BDTInNodeFactory,,False,True
date-2022-01-01,2022-01-01,knime-core,knime-core/org.knime.core/plugin.xml,org.knime.workbench.repository.nodes,node,org.knime.core.node.exec.dataexchange.in.PortObjectInNodeFactory,,False,True
date-2022-01-01,2022-01-01,knime-core,knime-core/org.knime.testing/plugin.xml,org.knime.workbench.repository.nodes,node,org.knime.testing.node.blocking.BlockingNodeFactory,/testing,False,False
date-2022-01-01,2022-01-01,knime-core,knime-core/org.knime.testing/plugin.xml,org.knime.workbench.repository.nodes,node,org.knime.testing.node.blocking.BlockingVariableNodeFactory,/testing,False,False
date-2022-01-01,2022-01-01,knime-core,knime-core/org.knime.testing/plugin.xml,org.knime.workbench.repository.nodes,node,org.knime.testing.node.differNode.DiffNodeFactory,/testing,True,False
date-2022-01-01,2022-01-01,knime-core,knime-core/org.knime.testing/plugin.xml,org.knime.workbench.repository.nodes,node,org.knime.testing.node.executioncount.ExecutionCountNodeFactory,/testing,False,False
date-2022-01-01,2022-01-01,knime-core,knime-core/org.knime.testing/plugin.xml,org.knime.workbench.repository.nodes,node,org.knime.testing.node.view.NodeViewNodeFactory,,False,True
date-2022-01-01,2022-01-01,knime-dl4j,knime-dl4j/org.knime.ext.dl4j.base/plugin.xml,org.knime.workbench.repository.nodes,node,org.knime.ext.dl4j.base.nodes.layer.deepbelief.rbm.RBMLayerNodeFactory,/labs/deeplearning/dl4j/layer/deepbelief,True,False
date-2022-01-01,2022-01-01,knime-dl4j,knime-dl4j/org.knime.ext.dl4j.base/plugin.xml,org.knime.workbench.repository.nodes,node,org.knime.ext.dl4j.base.nodes.layer.init.DL4JModelInitNodeFactory,/labs/deeplearning/dl4j/layer,False,False
date-2022-01-01,2022-01-01,knime-dl4j,knime-dl4j/org.knime.ext.dl4j.base/plugin.xml,org.knime.workbench.repository.nodes,node,org.knime.ext.dl4j.base.nodes.layer.mlp.dense.DenseLayerNodeFactory,/labs/deeplearning/dl4j/layer/mlp,False,False
date-2022-01-01,2022-01-01,knime-dl4j,knime-dl4j/org.knime.ext.dl4j.base/plugin.xml,org.knime.workbench.repository.nodes,node,org.knime.ext.dl4j.base.nodes.layer.convolutional.subsampling.PoolingLayerNodeFactory,/labs/deeplearning/dl4j/layer/conv,False,False
date-2022-01-01,2022-01-01,knime-dl4j,knime-dl4j/org.knime.ext.dl4j.base/plugin.xml,org.knime.workbench.repository.nodes,node,org.knime.ext.dl4j.base.nodes.layer.convolutional.convolution.ConvolutionLayerNodeFactory,/labs/deeplearning/dl4j/layer/conv,False,False
date-2022-01-01,2022-01-01,knime-dl4j,knime-dl4j/org.knime.ext.dl4j.base/plugin.xml,org.knime.workbench.repository.nodes,node,org.knime.ext.dl4j.base.nodes.learn.feedforward.FeedforwardLearnerNodeFactory,/labs/deeplearning/dl4j/deprecated,True,False
date-2022-01-01,2022-01-01,knime-dl4j,knime-dl4j/org.knime.ext.dl4j.base/plugin.xml,org.knime.workbench.repository.nodes,node,org.knime.ext.dl4j.base.nodes.io.writer.Dl4JModelWriterNodeFactory,/labs/deeplearning/dl4j/io,True,False
date-2022-01-01,2022-01-01,knime-dl4j,knime-dl4j/org.knime.ext.dl4j.base/plugin.xml,org.knime.workbench.repository.nodes,node,org.knime.ext.dl4j.base.nodes.io.reader.dl4jmodel.Dl4JModelReaderNodeFactory,/labs/deeplearning/dl4j/io,True,False
date-2022-01-01,2022-01-01,knime-dl4j,knime-dl4j/org.knime.ext.dl4j.base/plugin.xml,org.knime.workbench.repository.nodes,node,org.knime.ext.dl4j.base.nodes.predict.feedforward.FeedforwardPredictorNodeFactory,/labs/deeplearning/dl4j/predict,True,False
date-2022-01-01,2022-01-01,knime-dl4j,knime-dl4j/org.knime.ext.dl4j.base/plugin.xml,org.knime.workbench.repository.nodes,node,org.knime.ext.dl4j.base.nodes.layer.convolutional.lrn.LRNLayerNodeFactory,/labs/deeplearning/dl4j/layer/conv,False,False
date-2022-01-01,2022-01-01,knime-dl4j,knime-dl4j/org.knime.ext.dl4j.base/plugin.xml,org.knime.workbench.repository.nodes,node,org.knime.ext.dl4j.base.nodes.layer.autoencoder.AutoEncoderLayerNodeFactory,/labs/deeplearning/dl4j/layer/encoder,False,False
date-2022-01-01,2022-01-01,knime-dl4j,knime-dl4j/org.knime.ext.dl4j.base/plugin.xml,org.knime.workbench.repository.nodes,node,org.knime.ext.dl4j.base.nodes.learn.feedforward.regression.FeedforwardRegressionLearnerNodeFactory,/labs/deeplearning/dl4j/learn/supervised,False,False
date-2022-01-01,2022-01-01,knime-dl4j,knime-dl4j/org.knime.ext.dl4j.base/plugin.xml,org.knime.workbench.repository.nodes,node,org.knime.ext.dl4j.base.nodes.learn.feedforward.classification.FeedforwardClassificationLearnerNodeFactory,/labs/deeplearning/dl4j/learn/supervised,False,False
date-2022-01-01,2022-01-01,knime-dl4j,knime-dl4j/org.knime.ext.dl4j.base/plugin.xml,org.knime.workbench.repository.nodes,node,org.knime.ext.dl4j.base.nodes.learn.feedforward.pretraining.FeedforwardPretrainingLearnerNodeFactory,/labs/deeplearning/dl4j/learn/unsupervised,False,False
date-2022-01-01,2022-01-01,knime-dl4j,knime-dl4j/org.knime.ext.dl4j.base/plugin.xml,org.knime.workbench.repository.nodes,node,org.knime.ext.dl4j.base.nodes.predict.feedforward.classification.FeedforwardClassificationPredictorNodeFactory,/labs/deeplearning/dl4j/predict,False,False
date-2022-01-01,2022-01-01,knime-dl4j,knime-dl4j/org.knime.ext.dl4j.base/plugin.xml,org.knime.workbench.repository.nodes,node,org.knime.ext.dl4j.base.nodes.predict.feedforward.regression.FeedforwardRegressionPredictorNodeFactory,/labs/deeplearning/dl4j/predict,False,False
date-2022-01-01,2022-01-01,knime-dl4j,knime-dl4j/org.knime.ext.dl4j.base/plugin.xml,org.knime.workbench.repository.nodes,node,org.knime.ext.dl4j.base.nodes.predict.feedforward.layer.FeedforwardLayerPredictorNodeFactory,/labs/deeplearning/dl4j/predict,False,False
date-2022-01-01,2022-01-01,knime-dl4j,knime-dl4j/org.knime.ext.dl4j.base/plugin.xml,org.knime.workbench.repository.nodes,node,org.knime.ext.dl4j.base.nodes.io.filehandling.dl4jmodel.reader.Dl4JModelReader2NodeFactory,/labs/deeplearning/dl4j/io,False,False
date-2022-01-01,2022-01-01,knime-dl4j,knime-dl4j/org.knime.ext.dl4j.base/plugin.xml,org.knime.workbench.repository.nodes,node,org.knime.ext.dl4j.base.nodes.io.filehandling.dl4jmodel.writer.Dl4JModelWriter2NodeFactory,/labs/deeplearning/dl4j/io,False,False
date-2022-01-01,2022-01-01,knime-dl4j,knime-dl4j/org.knime.ext.textprocessing.dl4j/plugin.xml,org.knime.workbench.repository.nodes,node,org.knime.ext.textprocessing.dl4j.nodes.embeddings.learn.w2v.Word2VecLearnerNodeFactory,/labs/deeplearning/dl4j/embeddings,False,False
date-2022-01-01,2022-01-01,knime-dl4j,knime-dl4j/org.knime.ext.textprocessing.dl4j/plugin.xml,org.knime.workbench.repository.nodes,node,org.knime.ext.textprocessing.dl4j.nodes.embeddings.learn.d2v.Doc2VecLearnerNodeFactory,/labs/deeplearning/dl4j/embeddings,False,False
date-2022-01-01,2022-01-01,knime-dl4j,knime-dl4j/org.knime.ext.textprocessing.dl4j/plugin.xml,org.knime.workbench.repository.nodes,node,org.knime.ext.textprocessing.dl4j.nodes.embeddings.io.writer.WordVectorModelWriterNodeFactory,/labs/deeplearning/dl4j/embeddings/io,True,False
date-2022-01-01,2022-01-01,knime-dl4j,knime-dl4j/org.knime.ext.textprocessing.dl4j/plugin.xml,org.knime.workbench.repository.nodes,node,org.knime.ext.textprocessing.dl4j.nodes.embeddings.io.reader.WordVectorModelReaderNodeFactory,/labs/deeplearning/dl4j/embeddings/io,True,False
date-2022-01-01,2022-01-01,knime-dl4j,knime-dl4j/org.knime.ext.textprocessing.dl4j/plugin.xml,org.knime.workbench.repository.nodes,node,org.knime.ext.textprocessing.dl4j.nodes.embeddings.apply.WordVectorApplyNodeFactory2,/labs/deeplearning/dl4j/embeddings,False,False
date-2022-01-01,2022-01-01,knime-dl4j,knime-dl4j/org.knime.ext.textprocessing.dl4j/plugin.xml,org.knime.workbench.repository.nodes,node,org.knime.ext.textprocessing.dl4j.nodes.embeddings.extract.VocabularyExtractorNodeFactory2,/labs/deeplearning/dl4j/embeddings,False,False
date-2022-01-01,2022-01-01,knime-dl4j,knime-dl4j/org.knime.ext.textprocessing.dl4j/plugin.xml,org.knime.workbench.repository.nodes,node,org.knime.ext.textprocessing.dl4j.nodes.embeddings.apply.WordVectorApplyNodeFactory,/labs/deeplearning/dl4j/embeddings,True,False
date-2022-01-01,2022-01-01,knime-dl4j,knime-dl4j/org.knime.ext.textprocessing.dl4j/plugin.xml,org.knime.workbench.repository.nodes,node,org.knime.ext.textprocessing.dl4j.nodes.embeddings.extract.VocabularyExtractorNodeFactory,/labs/deeplearning/dl4j/embeddings,True,False
date-2022-01-01,2022-01-01,knime-dl4j,knime-dl4j/org.knime.ext.textprocessing.dl4j/plugin.xml,org.knime.workbench.repository.nodes,node,org.knime.ext.textprocessing.dl4j.nodes.embeddings.learn.WordVectorLearnerNodeFactory,/labs/deeplearning/dl4j/embeddings,True,False
date-2022-01-01,2022-01-01,knime-dl4j,knime-dl4j/org.knime.ext.textprocessing.dl4j/plugin.xml,org.knime.workbench.repository.nodes,node,org.knime.ext.textprocessing.dl4j.nodes.embeddings.io.filehandling.wordVector.reader.WordVectorModelReader2NodeFactory,/labs/deeplearning/dl4j/embeddings/io,False,False
date-2022-01-01,2022-01-01,knime-dl4j,knime-dl4j/org.knime.ext.textprocessing.dl4j/plugin.xml,org.knime.workbench.repository.nodes,node,org.knime.ext.textprocessing.dl4j.nodes.embeddings.io.filehandling.wordVector.writer.WordVectorModelWriter2NodeFactory,/labs/deeplearning/dl4j/embeddings/io,False,False
date-2022-01-01,2022-01-01,knime-dl4j,knime-dl4j/org.knime.ext.dl4j.testing/plugin.xml,org.knime.workbench.repository.nodes,node,org.knime.ext.dl4j.testing.nodes.model.DL4JModelTesterNodeFactory,/labs/deeplearning/dl4j/testing,False,False
date-2022-01-01,2022-01-01,knime-dl4j,knime-dl4j/org.knime.ext.dl4j.testing/plugin.xml,org.knime.workbench.repository.nodes,node,org.knime.ext.dl4j.testing.nodes.conversion.TableToDL4JVectorNodeFactory,/labs/deeplearning/dl4j/testing,False,False
date-2022-01-01,2022-01-01,knime-dl4j,knime-dl4j/org.knime.ext.dl4j.testing/plugin.xml,org.knime.workbench.repository.nodes,node,org.knime.ext.dl4j.testing.nodes.conversion.regression.RegressionInputToDL4JVectorNodeFactory,/labs/deeplearning/dl4j/testing,False,False
date-2022-01-01,2022-01-01,knime-dl4j,knime-dl4j/org.knime.ext.dl4j.testing/plugin.xml,org.knime.workbench.repository.nodes,node,org.knime.ext.dl4j.testing.nodes.conversion.pretraining.PretrainingInputToDL4JVectorNodeFactory,/labs/deeplearning/dl4j/testing,False,False
date-2022-01-01,2022-01-01,knime-svg,knime-svg/org.knime.ext.svg/plugin.xml,org.knime.workbench.repository.nodes,node,org.knime.ext.svg.node.sparklines.SparkLineNodeFactory,/view/appender,False,False
date-2022-01-01,2022-01-01,knime-svg,knime-svg/org.knime.ext.svg/plugin.xml,org.knime.workbench.repository.nodes,node,org.knime.ext.svg.node.radarplot.RadarplotAppenderFactory,/view/appender,False,False
date-2022-01-01,2022-01-01,knime-svg,knime-svg/org.knime.ext.svg/plugin.xml,org.knime.workbench.repository.nodes,node,org.knime.ext.svg.node.renderer2svg.Renderer2SvgNodeFactory,/view/view-util,True,False
date-2022-01-01,2022-01-01,knime-svg,knime-svg/org.knime.ext.svg/plugin.xml,org.knime.workbench.repository.nodes,node,org.knime.base.node.renderer2image.Renderer2ImageNodeFactory,/view/view-util,False,False
date-2022-01-01,2022-01-01,knime-svg,knime-svg/org.knime.ext.svg/plugin.xml,org.knime.workbench.repository.nodes,node,org.knime.base.node.image.readimage.ReadImageFromUrlNodeFactory,/io/read,False,False
date-2022-01-01,2022-01-01,knime-svg,knime-svg/org.knime.ext.svg/plugin.xml,org.knime.workbench.repository.nodes,node,org.knime.ext.svg.node.writer.SVGWriterNodeFactory,/io/write,True,False
date-2022-01-01,2022-01-01,knime-svg,knime-svg/org.knime.ext.svg/plugin.xml,org.knime.workbench.repository.nodes,node,org.knime.base.node.preproc.colconvert.stringtosvg.StringToSvgNodeFactory,/view/view-util,False,False
date-2022-01-01,2022-01-01,knime-excel,knime-excel/org.knime.ext.poi2/plugin.xml,org.knime.workbench.repository.nodes,node,org.knime.ext.poi2.node.write2.XLSWriter2NodeFactory,/io/write,True,False
date-2022-01-01,2022-01-01,knime-excel,knime-excel/org.knime.ext.poi2/plugin.xml,org.knime.workbench.repository.nodes,node,org.knime.ext.poi2.node.write2.XLSAppenderNodeFactory,/io/write,True,False
date-2022-01-01,2022-01-01,knime-excel,knime-excel/org.knime.ext.poi2/plugin.xml,org.knime.workbench.repository.nodes,node,org.knime.ext.poi2.node.read3.XLSReaderNodeFactory,/io/read,True,False
date-2022-01-01,2022-01-01,knime-excel,knime-excel/org.knime.ext.poi2/plugin.xml,org.knime.workbench.repository.nodes,node,org.knime.ext.poi2.node.read2.XLSReaderNodeFactory,/io/read,True,False
date-2022-01-01,2022-01-01,knime-excel,knime-excel/org.knime.ext.poi2/plugin.xml,org.knime.workbench.repository.nodes,node,org.knime.ext.poi2.node.readsheets.XLSSheetReaderNodeFactory,/io/read,True,False
date-2022-01-01,2022-01-01,knime-excel,knime-excel/org.knime.ext.poi2/plugin.xml,org.knime.workbench.repository.nodes,node,org.knime.ext.poi2.node.write3.XLSAppenderNodeFactory,/io/write,True,False
date-2022-01-01,2022-01-01,knime-excel,knime-excel/org.knime.ext.poi2/plugin.xml,org.knime.workbench.repository.nodes,node,org.knime.ext.poi2.node.write3.XLSWriter2NodeFactory,/io/write,True,False
date-2022-01-01,2022-01-01,knime-excel,knime-excel/org.knime.ext.poi2/plugin.xml,org.knime.workbench.repository.nodes,node,org.knime.ext.poi2.node.read4.XLSReaderNodeFactory,/io/read,True,False
date-2022-01-01,2022-01-01,knime-excel,knime-excel/org.knime.ext.poi3/plugin.xml,org.knime.workbench.repository.nodes,node,org.knime.ext.poi3.node.io.filehandling.excel.reader.ExcelTableReaderNodeFactory,/io/read,False,False
date-2022-01-01,2022-01-01,knime-excel,knime-excel/org.knime.ext.poi3/plugin.xml,org.knime.workbench.repository.nodes,node,org.knime.ext.poi3.node.io.filehandling.excel.writer.ExcelTableWriterNodeFactory,/io/write,False,False
date-2022-01-01,2022-01-01,knime-excel,knime-excel/org.knime.ext.poi3/plugin.xml,org.knime.workbench.repository.nodes,node,org.knime.ext.poi3.node.io.filehandling.excel.sheets.ExcelSheetReaderNodeFactory,/io/read,False,False
date-2022-01-01,2022-01-01,knime-excel,knime-excel/org.knime.ext.poi3/plugin.xml,org.knime.workbench.repository.nodes,node,org.knime.ext.poi3.node.io.filehandling.excel.updater.cell.ExcelCellUpdaterNodeFactory,/io/read,False,False
date-2022-01-01,2022-01-01,knime-excel,knime-excel/org.knime.ext.poi/plugin.xml,org.knime.workbench.repository.nodes,node,org.knime.ext.poi.node.write.XLSWriterNodeFactory,/io/write,True,False
date-2022-01-01,2022-01-01,knime-excel,knime-excel/org.knime.ext.poi/plugin.xml,org.knime.workbench.repository.nodes,node,org.knime.ext.poi.node.write2.XLSWriter2NodeFactory,/io/write,True,False
date-2022-01-01,2022-01-01,knime-excel,knime-excel/org.knime.ext.poi/plugin.xml,org.knime.workbench.repository.nodes,node,org.knime.ext.poi.node.write2.XLSAppenderNodeFactory,/io/write,True,False
date-2022-01-01,2022-01-01,knime-excel,knime-excel/org.knime.ext.poi/plugin.xml,org.knime.workbench.repository.nodes,node,org.knime.ext.poi.node.read2.XLSReaderNodeFactory,/io/read,True,False
date-2022-01-01,2022-01-01,knime-excel,knime-excel/org.knime.ext.poi/plugin.xml,org.knime.workbench.repository.nodes,node,org.knime.ext.poi.node.readsheets.XLSSheetReaderNodeFactory,/io/read,True,False
date-2022-01-01,2022-01-01,knime-conda,knime-conda/org.knime.conda/plugin.xml,org.knime.workbench.repository.nodes,node,org.knime.conda.nodes.envprop.CondaEnvironmentPropagationNodeFactory,/scripting/conda,False,False
