repo,status,target_date,commit,commit_date,previous_head
"knime-hub-secret-store-kes","checked_out","2023-01-01","2daaf2233b9cbeff80a6c9f27185579af6afb8e3","2023-01-01T12:35:47+01:00","2e9975b"
"knime-hubclient-sdk","no_commit","2023-01-01","","","2bfb897"
"knime-javasnippet","checked_out","2023-01-01","326e4d9645f0a055a36bf18c4ad5e4fa5e4e198c","2022-12-13T15:40:25+01:00","393c012"
"knime-js-base","checked_out","2023-01-01","c8f5db26dffd64134cfff0d0ec7af84247b0f2f9","2022-12-13T15:40:25+01:00","c1b4f35d"
"knime-js-core","checked_out","2023-01-01","8f8233b177d9a78462fcd90b8b37502486484531","2022-12-14T14:42:29+01:00","4c99632a"
"knime-js-labs","checked_out","2023-01-01","cbb7b7813168984ee0242124e3d4e4f3bab21728","2022-12-13T15:40:25+01:00","dc9b32e"
"knime-js-pagebuilder","checked_out","2023-01-01","078a84d58277689d09c431d4e43150f55121a59a","2022-12-16T11:54:15+01:00","c364f7f"
"knime-json","checked_out","2023-01-01","d430345db4ae1b8b4f2e4f463d5c3ef6723f898f","2022-12-16T23:05:04+01:00","0d4015e"
"knime-kaggle","checked_out","2023-01-01","0824e24bbdcbc60838c23c581850a9815dc17c19","2022-06-23T15:15:04+02:00","0824e24"
"knime-kerberos","checked_out","2023-01-01","acdf80101b090cb739f701d4efebed598a6edcd9","2022-12-14T14:36:07+01:00","41d7abe"
"knime-office365","checked_out","2023-01-01","b7b62ad81ac30c7cb1022f3b5131367ced0d619a","2022-12-19T16:59:09+01:00","a7a0b2a"
"knime-orc","checked_out","2023-01-01","c1ce2835e6ed89dc2beb9507707526c09d4097df","2022-12-13T15:40:25+01:00","8bac663"
"knime-plotly","checked_out","2023-01-01","4930ca94cb11fa439c3c562f95da35c3deb3cfe5","2022-12-13T15:40:25+01:00","0e49881"
"knime-powerbi","checked_out","2023-01-01","e0d45f10b9c07dea5ae7805b88cb2966f758f287","2022-12-13T15:40:25+01:00","0db34ea"
"knime-product","checked_out","2023-01-01","f6db65cd9066a234669dd4438f392bd1f0b3d985","2022-12-22T12:15:35+01:00","976cbb1"
"knime-productivity-oss","checked_out","2023-01-01","ad56106a9c2c5b0513b3ac364770eb1cc86a4f23","2022-12-16T22:46:06+01:00","4e80104"
"knime-python-extension-template","no_commit","2023-01-01","","","0dabdc3"
"knime-python-google-ads","no_commit","2023-01-01","","","574610a"
"knime-python-legacy","checked_out","2023-01-01","58046b5621378cd84d0bd6b576b39bbea796dc53","2022-12-15T16:42:28+01:00","8b6c444"
"knime-python-llm","no_commit","2023-01-01","","","d452fef"
"knime-python-sklearn","no_commit","2023-01-01","","","102f1c9"
"knime-python-types-example","no_commit","2023-01-01","","","ca261b9"
"knime-python-types","no_commit","2023-01-01","","","4776994"
"knime-python","checked_out","2023-01-01","d4d1404fa49ec714e83359e71d9911ca69d733ad","2022-12-21T09:20:45+01:00","99ec0059"
"knime-r","checked_out","2023-01-01","27b1ce4b42ab5deff83d804a9f641bf79651d552","2022-12-13T15:40:25+01:00","9be06965"
"knime-reporting2","no_commit","2023-01-01","","","d57dffc"
"knime-rest","checked_out","2023-01-01","8ea7ff5d82e9990120853facf86b5b13eb16b0b8","2022-12-13T15:40:25+01:00","a8705e0"
"knime-salesforce","checked_out","2023-01-01","38431f7dfac5f2183c569d02f0b4b53f965346a7","2022-12-13T15:40:25+01:00","6c682ae"
"knime-scripting-editor","checked_out","2023-01-01","ad9428b16db11f9a539c7c826de807d706ee0e12","2022-11-23T12:33:04+01:00","1dc406a"
"knime-sdk-setup","checked_out","2023-01-01","b9fc7e343960d153aec5f5cca7c917a1e9148565","2022-12-05T14:51:05+01:00","a4e930c"
"knime-shared","checked_out","2023-01-01","95f193be63539a955ec8be99a795ef7aded5e8bd","2022-12-20T17:08:17+01:00","366f355"
"knime-snowflake","checked_out","2023-01-01","d7f561534c615d94c0a33f899e3d7358fcdebbd1","2022-12-13T15:40:25+01:00","484fb23"
"knime-spark-jobserver-utils","checked_out","2023-01-01","d1ed2002b6c2484bd28b8eb61be49f1bd0f2d8b2","2016-06-08T18:17:35+02:00","d1ed200"
"knime-stats","checked_out","2023-01-01","8d935edbaeea6a225b90baf742395196aadc23a4","2022-12-13T15:40:25+01:00","ada78d2"
"knime-streaming","checked_out","2023-01-01","22e07378b67b1e56c04cb6c36ad7eeb5663771fc","2022-12-13T15:40:25+01:00","cec8f60"
"knime-svg","checked_out","2023-01-01","49cede6a41fc97139081a7d50a88537312c12678","2022-12-13T15:40:25+01:00","dbd6a9e"
"knime-tensorflow","checked_out","2023-01-01","a7a93a59bf22002a9c949e278204f9a690d2aca9","2022-12-13T15:40:25+01:00","ea374d7"
"knime-textprocessing","checked_out","2023-01-01","1dcf74ef9c30515ea7e8a8a9a0a0f11b5e805a7e","2022-12-13T11:57:59+01:00","16e1e8c3"
"knime-timeseries-analysis","no_commit","2023-01-01","","","cd405f3"
"knime-ui-extension-service","checked_out","2023-01-01","a48f6e65800017e36b29ac9b92c08ddd394a2b00","2022-12-06T09:55:03Z","cd79caf"
"knime-ui-table","checked_out","2023-01-01","90658cbe5fe100526ee3065bebdd57c17cb4b573","2022-12-14T17:34:33+01:00","2ec245f"
"knime-ui","checked_out","2023-01-01","d0ed449ae9907bfa31c388401d6c031ab31652e1","2022-12-30T13:50:52+01:00","7515ad7b3"
"knime-workbench","checked_out","2023-01-01","e5dd5e5999c8e43fce2d1119922f0643b1fc99a9","2022-12-20T19:56:38+01:00","ae6e0f18"
"knime-xml","checked_out","2023-01-01","bb4acd116a93f14db541af9093997c48182aa274","2022-12-13T15:40:25+01:00","ef7fdb9"
"knimepy","checked_out","2023-01-01","fc10f3840f80f5625d8c10bedceeda5476fc5096","2020-12-05T17:26:42-06:00","fc10f38"
"replicated-cmx-hub-initialization-workflow","no_commit","2023-01-01","","","87dd53b"
"spark-jobserver","checked_out","2023-01-01","e4d3ba90c26a96b182c02362de85f68bb8772818","2018-07-09T15:07:56+02:00","e4d3ba9"
"v-calendar","no_commit","2023-01-01","","","42fc080"
"vue-headless-virtual-scroller","no_commit","2023-01-01","","","11f049d"
"vue-virtual-scroller","checked_out","2023-01-01","21c91398ba5e2339ee9798fc8a811a21c002077c","2022-11-28T10:27:29+01:00","21c9139"
"webapps-common","checked_out","2023-01-01","7afec73dae2f7e073a4fe4c8d9703f5571490687","2022-12-29T16:39:34+01:00","5f63586b"
